H	T	d	Uc	L
2	3.41	32.37	1.86	30.3441
2.06	3.45	43.88	0.11	19.8993
3.51	3.52	35.1	2.37	35.7783
2.36	3.59	25.85	-0.42	18.0417
4.9	3.7	31.32	1.96	35.9672
3.7	3.85	33.38	0.83	30.5335
1.69	3.94	25.94	-0.79	19.068
3.44	3.99	43.12	1.64	38.481
1.06	4.01	33.51	2.25	41.4375
1.52	4.04	35.14	0.86	32.6033
4.72	4.08	34.02	0.79	34.0706
2.25	4.09	22.55	-0.99	18.4958
1.84	4.11	10.43	-1.08	17.1223
2.48	4.13	46.1	1.08	36.2647
3.23	4.16	40.5	1.22	38.4458
2.9	4.19	18.02	-0.92	20.8194
4.46	4.2	40.47	0.87	36.0193
5.04	4.24	40.78	1.1	38.6985
5.63	4.3	23.21	1.13	40.677
3.79	4.32	19.91	-0.28	28.513
1.65	4.33	48.15	-0.41	26.7194
3.39	4.38	27.07	-0.04	30.6536
1.2	4.4	27.88	1.6	43.442
1.5	4.43	45.56	-1.05	21.7035
4.49	4.43	28.91	0.31	35.2597
3.58	4.49	26	1.37	44.3634
4.18	4.51	25.72	1.98	49.5505
2.81	4.6	13.82	-0.83	26.39
1.3	4.61	28.58	1.07	42.7528
1.28	4.62	24.34	-1.26	21.2883
1.16	4.62	25.14	1.76	48.3661
2.09	4.63	18.56	-0.38	31.3893
4.08	4.66	28.56	0.06	35.7709
1.72	4.67	43.14	1.55	47.8722
1.03	4.7	20.92	-1.2	22.4935
4.89	4.71	23.45	-0.13	35.5514
5.54	4.71	49.11	1.92	52.2719
4.4	4.89	48.72	-0.67	32.5465
4.7	4.9	35.76	0.91	48.9388
4.09	4.91	32.55	1.29	51.8192
5.74	4.95	45.06	0.85	48.3248
5.21	4.96	49.71	1.16	50.5438
5.21	4.98	26.07	1.15	50.7663
1.02	4.99	25.1	-0.74	31.4471
2.75	5.03	45.07	-1.04	29.0583
1.32	5.14	28.12	1.43	55.0673
3.55	5.17	37.07	2.12	62.9273
1.38	5.18	44.59	-1.05	30.8088
2.11	5.21	49.48	1.08	53.6919
1.6	5.22	44.65	2.31	64.5045
2.07	5.24	41.21	-0.9	34.3738
6.11	5.27	28.38	0.55	50.813
1.78	5.3	34.99	1.7	60.7573
4.5	5.32	27.94	-0.8	37.2037
9.06	5.33	42.56	2.47	70.255
3.33	5.36	29.52	-1.63	26.5652
3.52	5.36	25.64	-1.55	27.7067
6.82	5.41	32.49	0.09	50.1217
3.91	5.42	35.71	1.17	59.7561
2.83	5.44	33.89	1.61	63.251
1.66	5.47	40.59	-0.97	36.2792
1.46	5.5	40.65	1.66	64.3016
5.34	5.6	44.98	2.5	76.7662
1.84	5.69	26.79	-1.66	30.5389
3.64	5.69	44.98	-1.89	27.4264
2.61	5.74	38.14	1.86	71.6376
7.67	5.74	34.58	0.05	55.7198
6.39	5.78	49.24	0.55	63.042
5.21	5.8	39.17	0.97	65.6798
7.62	5.86	31.75	0.05	56.8817
7.31	5.88	45.81	1.96	79.1335
3.86	5.88	47.23	-1.82	31.3226
2.94	5.93	46.14	1.06	67.7629
4.69	5.93	46.73	1.72	75.9073
5.23	5.93	39.85	0.09	59.5084
7.17	5.95	49.66	0.88	67.2555
6.7	5.98	46.21	0.65	65.1903
1.51	6.03	48.01	-2.11	27.1264
3.15	6.04	42.89	0.67	65.9765
3.91	6.15	41.86	0.97	72.0292
1.28	6.16	36.25	-1.83	33.6906
5.88	6.16	46.02	0.54	68.8821
1.67	6.2	31.58	-0.56	53.3055
3.69	6.21	49.5	-1.42	43.7877
7.44	6.24	47.68	1.39	81.635
1.68	6.25	40.05	-1.36	43.2894
2.67	6.27	38.52	-1.84	37.6976
2.11	6.28	42.05	-0.36	57.6522
2.83	6.28	47.4	-2.13	31.6427
3.71	6.35	39.69	0.89	75.1008
2.23	6.36	41.33	-0.75	54.3402
7.29	6.44	47.64	0.73	78.4596
8.18	6.52	45.58	0.75	79.0565
7.54	6.54	47.73	-0.96	57.492
6.34	6.59	37	-0.77	59.9011
5.86	6.74	28.24	-1.22	55.2457
5.78	6.75	49.02	-1.47	52.0343
1.22	6.75	31.75	-1.4	52.0549
1.9	6.8	31.17	-0.81	61.1115
5.91	6.84	41.77	-0.44	70.5944
1.67	6.84	44.99	1.19	88.6122
2.35	6.89	43.16	-0.28	70.8328
5.04	6.95	44.48	-1.51	56.8434
1.74	7	47.63	-1.53	53.7176
4.73	7.11	46.67	-2.43	39.8308
6.07	7.15	47.6	-1.38	60.8824
5.39	7.17	46.92	0.43	88.9657
6.44	7.21	38.99	-0.65	76.6126
7.14	7.34	48.02	0.08	90.4678
1.25	7.39	47.66	0.64	94.3558
8.38	7.42	37.89	-0.88	75.0741
1.43	7.57	34.78	-1.68	61.7076
4.71	7.63	39.95	-1.1	76.5572
3.49	7.8	43.89	-2.12	60.6483
1.18	7.81	44.21	-1.66	67.0018
5.21	7.95	49.57	-2.15	63.7491
8.83	8.03	42.18	-2.01	69.1216
6.9	8.36	47.42	-1.25	92.7022
1.05	2.05	34.06	1.23	11.1645
1.08	2.1	36.28	1.35	12.3636
1.43	2.12	32.8	1.32	12.3636
1.01	2.37	31.37	0.48	11.1124
1.9	2.41	46.28	1.25	14.8995
1.58	2.59	45.87	1.97	19.8475
1.15	2.67	37.52	-0.41	9.2661
1.71	2.7	29	1.54	19.4871
1.61	2.84	32.88	2.46	25.2072
2.81	2.88	46.28	2.47	25.6603
2.35	2.9	26.41	2.13	24.3099
2.51	3.23	29.36	0.22	18.6637
1.94	3.28	40.65	1.91	28.6867
3.18	3.33	36.95	1.28	25.9175
4.35	3.35	42.62	2.35	32.4342
1.86	3.4	39.11	0.49	22.1941
2.53	3.43	36.14	2.11	32.0682
1.27	3.51	37.93	-0.01	19.9383
1.94	3.54	28.74	0.75	25.564
1.54	3.67	49.48	-1.14	12.0663
3.74	3.72	33.97	1.58	33.1274
3.09	3.73	31.79	2.05	36.6905
2.11	3.84	43.79	1.91	36.9936
5.65	3.9	31.82	2.24	41.1222
1.93	4	29.84	-0.52	21.9846
1.61	4.05	39.35	1.92	40.003
1.98	4.05	39.53	-0.11	25.8804
3.33	4.06	44.86	1.34	37.2398
3.07	4.13	20.67	0.92	35.2992
2.01	4.13	40.5	-0.13	26.7175
4.88	4.17	37.89	1.3	39.0314
5.04	4.2	46.09	1.1	37.8317
2.95	4.22	22.32	0.92	36.5527
3.45	4.24	44.66	2.12	45.6928
2.62	4.26	42.01	-0.87	21.4384
1.71	4.27	44.13	-0.67	23.6693
4.31	4.3	28.11	0.36	33.8129
1.99	4.32	25.9	-0.8	23.2859
5.39	4.33	25.96	1.77	45.3576
1.6	4.35	43.43	1.16	39.4597
5.5	4.35	27.2	2.18	47.8047
2.67	4.4	49.05	1.73	45.2211
3.88	4.41	47.22	0.7	37.1615
1.4	4.49	47.27	-1.69	12.8454
3.3	4.51	28.48	1.26	44.0893
4.41	4.56	48.01	1.63	48.1775
2.35	4.59	33.59	0.92	41.8984
2.58	4.59	34.08	-0.52	29.8732
1.93	4.6	41.94	-1.58	16.4814
2.87	4.62	43.25	0.82	42.1151
3.13	4.64	26.15	0.79	42.331
3.12	4.65	28.31	0.23	37.6523
4.45	4.68	29.65	1.49	49.3611
3.67	4.69	40.81	0.55	41.18
5.06	4.7	26.32	0.87	43.5837
4.01	4.71	45.29	1.52	49.7138
1.34	4.73	31.94	-1.21	23.2589
1.56	4.75	47.94	1.89	51.9118
2.04	4.77	34.62	0.2	38.4757
2.25	4.86	32.35	0.18	39.7991
4.69	4.87	44.52	0.4	42.2296
6.04	4.9	40.35	1.42	52.2552
5.94	4.92	28.23	0.17	42.8155
3.8	4.98	46.37	1.89	57.7691
2.09	5	39.95	0.83	47.7183
3.96	5.01	32.24	0.39	45.3417
1.95	5.1	25.27	-1.75	21.6256
5.26	5.12	45.5	1.67	59.257
3.34	5.15	45.41	0.79	51.1021
4.27	5.16	27.92	1.11	51.9061
5.8	5.24	47.65	0.91	53.4725
4.41	5.27	46.94	0.26	49.2995
1.42	5.29	39.52	1.81	61.5294
1.75	5.31	47.36	1.72	61.3394
4.71	5.33	41.89	0.5	52.3365
3.62	5.38	45.05	-0.08	46.5958
3.69	5.46	46.61	1.98	67.7795
7.76	5.47	39.62	0.68	57.6861
3.23	5.48	39.66	2.29	70.6675
2.93	5.49	37.69	-0.9	38.788
1.38	5.58	18.66	-1.11	35.7667
3.52	5.61	25.67	-0.94	40.7288
6.21	5.72	32.83	-0.9	43.9586
1.2	5.73	48.62	-1.18	37.0525
6.41	5.74	26.96	-0.39	49.7765
2.7	5.77	44.9	0.55	59.161
3.74	5.8	42.61	2.12	76.3241
1.7	5.82	35.54	1.27	67.1215
2.87	5.89	31.95	-1	44.0082
1.42	5.92	25.53	-1.67	33.0508
6.24	5.93	38.55	-0.5	51.9616
6.1	5.96	42.83	0.63	66.6085
8.66	6.04	49.87	0.38	65.9094
5.84	6.21	39.73	-0.33	58.7193
3.23	6.29	40.88	-1.49	44.2794
1.2	6.31	25.26	-2.09	31.1288
3.07	6.39	36.38	-1.75	41.7263
1.51	6.46	45.16	1.99	88.9743
8.41	6.48	45.34	0.46	74.0679
8.88	6.5	48.77	0.74	77.8217
1.04	6.6	29.74	-1.03	53.5668
1.67	6.63	43.68	-0.05	68.333
7.71	6.65	47.09	0.58	78.8282
4.17	6.71	47.22	1.58	91.3521
6.39	6.79	39.17	-0.79	62.7399
1.52	6.84	44.95	-0.67	62.0925
1.62	6.85	25.47	-1.79	46.174
4.89	6.91	37.99	-1.52	55.5493
1.68	6.94	27.62	-1.97	44.6004
8.11	7.02	41.44	-1.05	64.614
1.72	7.04	49.62	-0.81	65.9853
3.88	7.08	25.22	-1.95	50.0492
6.27	7.1	38.36	-0.97	69.4052
2.73	7.18	26.4	-2.27	45.0053
7.73	7.25	43.76	-0.96	70.4985
2.47	7.3	36.09	-2.05	50.7139
1.24	8.18	36.02	-2.46	57.5899
4.47	8.29	42.9	-1.75	78.6968
1.45	2	25.09	1.41	11.5319
1.57	2.02	38.01	1.77	12.7956
1.15	2.17	38.21	1.16	11.9871
1.89	2.37	49.17	1.58	15.7446
1.12	2.46	31.8	1.87	17.7928
1.88	2.5	38.29	1.34	16.234
1.13	2.52	46.84	2.39	20.494
1.9	2.71	49.58	1.77	20.1664
2.02	2.76	26.52	2.36	23.7219
1.13	2.88	32.36	1.5	21.0741
2.38	2.97	27.17	0.61	18.0135
2.65	3	37.94	1.79	24.0393
1.19	3	33.09	0.4	17.1127
2.31	3.11	35.88	1.06	21.6617
2.74	3.18	27.01	1.14	23.0913
1.23	3.28	41.39	-0.29	15.6021
1.29	3.43	32.93	2.37	32.8712
4.16	3.45	31.75	1.64	30.1273
3.45	3.59	27.26	1.61	31.2927
1.94	3.68	27.75	2.07	35.3653
4.21	3.74	43.71	1.05	30.6568
3.18	3.75	49.69	1.28	31.476
2.47	3.76	44.87	1.11	31.4845
2.08	3.79	37.13	1.44	33.3801
4.48	3.82	37.97	1.11	32.5194
3.45	3.83	42.95	1.61	34.7994
2.35	3.88	46.14	0.87	31.0339
5.59	3.97	45.87	2.36	42.6445
4.47	4.03	24.22	1.64	38.3232
1.47	4.04	27.17	-1.03	17.5202
3.24	4.07	35.71	0.23	28.5743
1.35	4.11	45.33	-1.44	12.6182
3.85	4.25	24.25	-0.2	28.3799
1.7	4.26	24.65	2.09	44.6936
2.29	4.27	39.01	2.34	46.9293
2.54	4.29	38.37	1.21	39.5602
1.13	4.29	31.14	2.43	47.5103
2.97	4.31	36.59	0.12	30.8247
2.24	4.33	21.14	1.45	41.6236
1.49	4.34	29.44	1.95	44.9678
1.22	4.36	45.29	0.79	36.6436
5.9	4.39	36.04	2.28	49.4845
1.77	4.4	43.1	1.48	42.7178
3.46	4.42	47.39	0.4	34.7135
1.58	4.43	48.99	-0.6	26.1182
2.09	4.45	45.43	1.52	44.0869
6.02	4.5	36.34	1.88	48.4778
4.87	4.55	28.59	0.71	39.9891
5.08	4.58	26.59	0.2	37.1058
6.07	4.59	36.33	2.3	53.1505
6.32	4.62	36.51	2.31	54.1533
2.11	4.72	23.72	0.97	44.1294
2.98	4.75	18.31	-0.8	28.2439
4.93	4.79	29.07	0.78	44.2582
4.32	4.8	29.22	0.39	40.788
2.18	4.81	26.99	-1.01	27.7796
4.75	4.85	49.35	0.62	43.7708
3.25	4.86	47.95	-1.34	24.0494
3.33	4.95	27.49	-0.29	37.7098
1.97	4.99	26.92	-0.01	39.6686
3.3	5	32	0.98	49.9311
2.7	5.03	26.13	0.45	45.1572
1.55	5.05	49.8	0.63	46.3311
4.08	5.06	43.06	-0.93	31.8942
5.46	5.08	27.67	0.75	49.1241
5.13	5.14	34.27	-0.64	37.079
3.32	5.17	37.48	2.1	62.5988
2.24	5.19	49.85	0.57	48.6416
2.76	5.26	49.01	-0.51	39.774
7.64	5.34	42.68	1.77	63.813
1.91	5.35	28.8	0.51	50.493
1.26	5.39	35.4	2.04	65.4837
1.31	5.42	41.8	2	65.9313
8.49	5.43	37.2	2.11	68.9279
4.44	5.43	40.66	0.79	57.028
5.6	5.44	40.29	1.04	60.2103
5.75	5.44	31.77	1.07	61.554
1.28	5.46	27.73	0.58	52.9364
2.1	5.47	45.59	-1.2	34.1546
2.38	5.5	21.64	-0.89	38.5466
4.66	5.52	37.23	0.92	59.8116
2.68	5.53	29.14	0.06	49.7485
1.62	5.57	44.8	1.48	64.2149
3.34	5.64	30.83	-1.8	27.7386
8.34	5.68	36.66	1.4	67.5688
9.02	5.72	46.6	0.91	64.8416
2.2	5.74	25.26	-1.73	30.9
4.05	5.74	47.71	-0.2	51.7555
5.44	5.77	39.63	-1.32	38.7987
2.54	5.78	37.42	0.36	57.1297
2.62	5.82	42.58	-0.12	52.705
5.42	5.82	42.97	-0.92	44.6601
1.21	5.91	27.19	-0.82	44.6886
1.1	5.95	41.44	-1.55	34.8684
3.98	5.98	41.24	1.87	77.9049
5.67	6.03	36.42	-0.16	59.054
8.51	6.03	39.14	1.5	76.946
7.41	6.04	41.11	1.77	80.9101
1.5	6.1	26.29	-1.5	38.4816
5.15	6.24	49.02	1.68	82.6649
5.82	6.24	47.16	1.14	77.4701
4.16	6.26	33.18	-2.08	33.0233
2.6	6.26	21.59	-2.12	31.208
3.24	6.28	23.7	-1.48	43.6112
6.26	6.3	44.48	-0.86	52.7084
7.71	6.31	44.2	1.55	84.4879
5.21	6.31	43.89	-0.27	62.053
5.18	6.36	19.82	-1.88	39.12
1.49	6.37	31.14	-1.69	39.7792
6.6	6.45	29.69	-1.57	47.1388
3.15	6.48	46.6	-0.31	63.1434
7.79	6.5	49.99	-0.37	64.8318
3.13	6.55	48.99	1.66	88.0319
2.54	6.8	30.04	-1.3	54.4079
7.87	6.83	44	-1.5	55.5308
7.29	6.85	44.39	-0.27	74.868
2.53	6.89	45.87	-0.26	71.4094
7.88	6.99	49.06	-0.44	72.6332
4.49	7.09	43.55	-0.08	79.6956
1.62	7.1	46.89	0.14	80.8223
4.67	7.12	35.28	-0.85	69.7693
1.73	7.13	40.81	0	79.4826
2.25	7.2	49.34	1.13	96.6913
5.04	7.21	45.59	-0.3	79.7929
3.68	7.25	45.73	-0.91	70.3703
2.03	7.27	43.59	-0.78	71.4902
4.37	7.42	29.65	-2.35	49.82
5.84	7.47	46.13	-1.31	70.3668
7.13	7.49	42.5	-1.49	66.1967
5.52	7.55	47.38	-1.45	70.7416
7.14	7.58	43.17	-1.52	68.6206
3.85	7.63	40.81	-1.59	67.2453
4.94	7.85	40.53	-1.2	79.6
5.24	9.01	49.19	-1.81	94.767
1.45	2.71	42.1	2.36	22.8634
1.87	2.72	46.92	1.62	19.6626
2.68	2.86	34.33	1.56	21.3509
2.91	3.02	43.7	1.42	22.7318
1.59	3.08	25.58	1.94	25.897
1.21	3.1	42.51	2.46	28.5579
1.95	3.19	44.82	2.42	29.9767
1.81	3.29	42.49	1.57	27.0432
2.79	3.46	46.5	1	25.8223
1.48	3.46	36.38	1.17	25.8402
3.53	3.51	26.49	2.3	34.3461
1.25	3.57	42.25	1.8	31.8301
3.31	3.68	43.06	1.23	30.2542
3.28	3.78	41.47	0.46	26.6261
1.45	3.79	41.78	-0.73	17.3787
3.9	3.85	41.56	1.33	33.5471
2.98	3.9	25.44	0.32	26.9805
2.9	3.96	34.99	0.95	33.1272
3.39	4.03	18.14	1.2	36.0836
4.02	4.05	44.15	0.48	30.744
1.38	4.17	49.51	0.65	32.7986
3.99	4.2	16.37	0	29.8216
3.8	4.26	49.25	0.82	35.7988
1.85	4.27	32.23	-1.01	20.4337
2.25	4.33	45.28	0.39	33.8208
1.1	4.46	20.69	-1.24	19.3871
7.57	4.47	34.63	2.43	53.5357
4.22	4.56	45.85	-0.38	30.7683
2.89	4.67	25.11	1.18	45.7051
3.78	4.69	31.02	-0.92	27.1408
1.2	4.72	48.57	-0.15	33.6641
5.85	4.73	49.81	1.72	51.1899
1.43	4.74	49.09	-0.72	28.6627
7.73	4.76	31.8	2.03	55.8361
5.43	4.77	32.69	1.79	52.4392
1.06	4.79	26.2	0.54	41.0551
5.25	4.83	37.1	0.57	43.1801
5.9	4.84	49.98	0.79	45.9629
2.34	4.84	39.77	0.71	45.9809
2.02	4.85	36.46	-0.06	37.2276
2.62	4.87	35.99	1.71	53.3311
4.09	4.89	47.66	-0.4	34.8695
1.04	4.9	49.87	-1.91	12.397
1.12	4.92	21.1	-1.13	26.128
6.21	4.94	25.35	0.37	44.4878
3.44	4.95	49.15	0.45	44.8597
4.9	4.97	34.27	0.57	45.3829
5.24	5	46.92	-0.22	39.0973
5.37	5.04	42.94	2.2	62.2518
4.19	5.09	38.36	2.09	61.7216
1.21	5.2	49.08	0.99	52.1733
8.57	5.21	47.42	1.72	62.4595
4.93	5.23	43.37	2.11	65.3612
2.01	5.24	42.2	-0.52	38.333
3.92	5.26	41.02	0.17	47.3706
3.48	5.3	44.29	2.18	66.7423
7.05	5.32	33.56	0.78	55.1774
7.04	5.34	35.78	1.13	57.8656
6.34	5.34	41.85	0.35	50.4369
3.84	5.35	42.58	-0.64	38.7391
2.06	5.36	39.62	-0.08	44.9651
4.77	5.39	44.75	1.65	64.1619
6.39	5.41	37.1	0.63	54.1958
1.87	5.43	46.02	-1.33	31.5758
3.35	5.46	48.73	0.93	57.8283
6.84	5.48	32.06	0.96	62.1521
3.6	5.51	29.83	0.8	57.5654
1.05	5.51	49.77	-1.45	29.9194
6.65	5.53	25.88	-0.09	51.0382
4.69	5.59	48.95	-1.18	36.8074
5.09	5.59	30.29	-0.19	48.2821
8.24	5.63	46.38	1.01	63.3915
6.65	5.69	29.29	0.36	56.3816
4.39	5.7	45.48	1.5	68.7242
2.06	5.74	31.09	-1.07	39.5259
6.86	5.77	49.28	0.93	64.1823
4.81	5.83	35.46	0.79	64.5242
4.88	5.84	27.15	-1.55	36.2617
1.18	5.9	26.76	-1.67	32.3887
2.05	5.92	39.56	-0.11	54.2682
4.35	5.95	48.72	1.72	76.1779
4.52	6.04	47.74	-0.83	49.8579
6.12	6.07	43.44	0.76	69.8458
6.33	6.12	43.32	1.78	81.6213
9.47	6.22	49.75	0.77	73.1108
3.47	6.25	38.85	0.54	69.1055
5.65	6.33	27.32	-1.65	43.1231
4.06	6.36	39.19	-0.1	64.3074
6.08	6.38	42.04	-0.51	58.6862
5.65	6.44	37.98	-1.01	53.097
3	6.51	41.79	-1.73	43.818
6.6	6.54	30.83	-1.26	51.6556
5.51	6.56	31.26	-1.81	43.6872
2.48	6.59	34.68	-2.02	39.3892
8.33	6.62	32.93	-0.86	61.1693
7.82	6.69	44.74	0.88	85.8901
4.5	6.77	45.39	0.03	74.5536
3.75	6.78	44.15	-1.16	57.9236
3.28	6.8	42.98	0.02	73.7361
5	6.93	21.94	-2.44	37.9482
3.19	7	26.99	-2.41	38.6524
3.21	7.07	43.19	0.29	82.9553
2.33	7.07	36.42	-1.73	52.2664
4.04	7.13	32.56	-1.97	50.5934
2.64	7.13	34.36	-1.29	60.9109
6.87	7.13	36.67	-0.92	72.3766
8.35	7.17	45.46	0.17	84.721
9.58	7.29	45.95	-0.22	82.8291
3.65	7.34	47.23	-0.15	82.993
1.98	7.37	41.24	-1.04	69.2724
9.24	7.37	43.58	-1.56	65.4122
6.31	7.47	49.49	-0.45	85.0933
6.48	7.53	47.94	-0.39	86.7818
1.61	7.64	44.58	-1.24	71.3668
3.41	7.66	39.05	-2.25	55.2251
1.38	7.85	44.58	-1.47	71.6015
6.44	7.85	41.66	-2.11	62.586
6.62	7.92	45.06	-1.65	75.8639
2.3	7.98	40.14	-1.39	76.2093
6.26	8.22	42.47	-1.65	81.544
2.92	8.54	43.83	-1.96	78.1285
1.02	2.11	42.37	1.73	13.7163
1.35	2.16	42.51	0.82	10.846
1.05	2.25	44.58	1.69	14.8448
1.33	2.34	44.06	0.17	9.7803
1.45	2.64	31.78	1.26	17.4938
1.27	2.7	41.07	0.91	16.4678
1.49	2.85	34.16	-0.24	11.8458
1.69	2.91	45.51	1.64	22.5588
1.65	2.97	45.67	2.27	25.9885
1.25	2.98	27.9	2.19	25.9885
2.83	3	25.57	1.42	22.471
2.27	3.07	32.35	0.33	17.4237
2.51	3.24	26.94	1.02	23.0766
3.48	3.32	44.15	1.02	24.7233
4	3.44	36.82	1.8	30.5236
3.12	3.5	42.26	2.29	34.4852
2.84	3.55	30.15	0.18	22.0154
1.26	3.6	25.21	2.03	33.469
3.51	3.6	28.26	1.46	30.6157
1.52	3.66	27.62	1.71	32.6599
3.11	3.68	34.29	1.49	31.8078
2.12	3.74	31.74	1.64	33.8671
1.62	3.75	33.6	-0.92	14.9224
3.43	3.79	47.09	1.69	34.6623
3.82	3.81	45.69	0.77	29.5105
4	3.88	28.92	0.72	30.385
1.38	3.91	32.81	2.38	40.6045
1.72	3.93	35.78	-0.49	21.2158
1.77	4.01	44.18	2.27	41.6967
1.13	4.03	26.98	1.08	33.7214
2.48	4.04	30.6	-0.36	23.3112
1.67	4.05	30.92	0.25	28.4705
2.62	4.09	32.39	-0.59	22.2505
4.75	4.11	34.11	2.2	43.5198
4.57	4.12	40.14	1.7	40.2248
5.28	4.19	27.07	1.24	39.0223
4.63	4.26	43.69	1.54	41.3867
3.29	4.32	46.21	0.61	36.1108
4.36	4.38	41.24	0.01	31.9425
3.69	4.38	38.24	2.09	48.0156
6.28	4.4	33.24	1.54	45.3734
3.56	4.42	46.23	1.18	42.5076
1.35	4.44	28.14	-1.4	17.8556
2.51	4.48	25.58	0.22	34.9383
2.75	4.49	12.41	-1.07	22.4502
3.3	4.52	27.16	2.44	52.6889
1.14	4.55	33.21	0.09	33.4904
3.99	4.61	25.91	-0.1	33.5925
2.52	4.62	26.56	0.9	42.2982
3.69	4.65	28.55	2.27	54.2883
4.86	4.65	28.51	2.33	56.0369
1.72	4.67	26.82	0.47	38.9583
1.79	4.72	14.46	-1.81	14.1897
4.75	4.74	27.61	0.67	42.4525
3.08	4.75	34.77	0.69	43.2539
3.67	4.79	27.63	1.13	47.8347
8.16	4.8	35.82	2.23	58.4123
1.46	4.85	46.03	1.14	47.4888
2.09	4.89	34.05	1.43	50.9517
2.5	4.9	35.57	1.14	48.9724
1.99	4.97	30.82	1.01	48.7057
1.7	5.04	40.23	-1.69	21.0133
3.04	5.06	26.66	-0.83	33.7743
1.48	5.1	40.21	-1.5	24.4442
6.26	5.11	28.81	0.65	49.594
1.62	5.15	44.63	-0.96	31.7704
2.91	5.18	24.13	-1.3	28.1966
2.29	5.19	35.87	0.8	50.8363
4.08	5.21	42.26	-1.23	30.4773
6.97	5.23	38.49	0.72	52.7441
3.6	5.3	25.37	-1.3	30.25
4.38	5.33	31.75	-0.86	36.7259
2.63	5.34	34.17	-0.22	43.6836
5.29	5.37	41.56	0.88	57.2344
2.58	5.41	38.26	-1.21	33.1421
3.52	5.43	42.67	1.72	64.8142
2.49	5.47	46.09	-1.54	29.4195
1.05	5.48	42.29	-0.68	39.3215
7	5.49	39.41	1.01	59.6359
9.32	5.51	39.94	1.36	65.9361
1.33	5.54	41.82	2.23	70.6427
3.71	5.55	47.06	0.05	51.1915
2.81	5.58	47.42	-1.29	34.8905
3.06	5.63	45.56	2.04	71.4311
6.11	5.64	43.29	0.57	57.705
2.84	5.67	43.07	-1.54	33.2903
3.76	5.68	39.19	2.11	73.5611
1.37	5.7	29.97	-1.39	33.8052
6.12	5.73	38.93	-0.73	45.9083
1.67	5.74	47.42	1.27	65.4524
2.66	5.75	26.49	-1.33	37.402
3.1	5.81	32.27	-1.05	42.356
1.39	5.87	27.07	-1.42	35.9678
7.46	5.89	41.39	1.9	78.923
4.23	5.89	31.58	-1.08	42.0592
7.48	5.94	33.11	0.33	61.0807
5.22	5.94	38.43	0.24	61.672
6.92	5.95	41.48	-0.37	53.4202
1.13	6.01	31.22	0.01	56.5624
8.29	6.02	49.3	1.42	74.8978
7.98	6.07	48.63	1.16	74.9124
4.67	6.08	48.89	1.14	74.9124
3	6.12	46.64	0.44	64.8761
5.46	6.13	42.39	0.01	62.4048
6.03	6.16	46.49	0.66	70.489
5.09	6.19	36.97	0.01	63.0618
3.69	6.21	34.34	-1.24	46.5853
3.09	6.23	31.23	-1.7	39.354
4.36	6.25	31.25	-0.51	57.7224
7.17	6.25	40.65	-0.85	52.7497
7.18	6.26	40.17	-0.7	54.9577
1.84	6.29	48.41	0.02	62.4984
6.92	6.3	33.32	0.09	65.2098
1.05	6.35	48.36	-1.74	38.1863
3.19	6.37	25.02	-1.96	36.8374
1.31	6.39	45.61	0.14	65.8195
4.1	6.46	44.36	0.39	72.1995
2.75	6.49	28.64	-2.06	36.6471
1.75	6.54	49.39	1.99	91.0381
7.44	6.55	47.55	0.25	72.4948
6.89	6.57	43.4	-1.24	54.7213
8.58	6.78	46.57	-0.94	63.0993
4.78	6.8	35.35	-1.01	63.1342
1.88	6.81	37.93	-0.6	63.1342
1.22	6.87	34.11	-2.01	42.0701
1.77	6.93	41.81	-1.77	48.3658
8.56	6.93	42.76	-0.11	76.2345
9.65	6.94	37.26	-0.76	69.699
8.16	7.02	49.52	1.25	98.1574
3.74	7.34	34.88	-2.24	49.2369
6.72	7.4	48	-1.07	73.7271
3	7.55	39.81	-0.69	79.1656
5.18	7.68	30.28	-2.4	54.8915
3.79	7.76	36.97	-1.79	66.2861
2.36	7.81	48.73	-1.08	78.1565
3.81	8.18	44.8	-2.39	63.1516
1.59	8.23	47.69	-1.12	86.4892
1.34	8.64	48.15	-1.54	87.8435
8.84	9.05	45.19	-2.28	87.5343
1.08	2.01	29.27	2.37	14.6434
1.38	2.12	47.17	1.01	11.2056
1.5	2.22	38.85	0.73	11.0848
1.65	2.41	44.6	0.58	12.1122
1.29	2.59	37.03	1.85	19.3665
3.42	2.78	39.01	2.44	24.4339
1.48	2.81	49.78	2.35	24.1593
2.35	3.04	27.76	0.8	19.5817
3.02	3.08	45.87	2.3	27.6833
1.2	3.09	28.43	0.88	20.4371
1.73	3.18	28.57	2.48	30.0618
3.44	3.19	30.4	1.64	26.2608
3.16	3.22	46.94	1.73	26.8442
1.11	3.28	43.31	1	23.2766
2.82	3.31	38.11	0.38	20.5498
1.76	3.45	45.06	1.53	28.8284
1.12	3.5	37.66	1.67	29.9625
3.18	3.54	34.22	0.26	22.6769
2.17	3.58	25.93	-0.26	18.891
1.24	3.69	26.6	0.91	27.9293
2.84	3.7	35.29	2.29	37.4482
1.45	3.73	36.15	0.06	22.9791
1.11	3.77	42.53	1.5	32.8005
1.26	3.83	39.51	-0.2	22.0886
1.1	3.97	27.02	-0.55	20.7753
3.18	3.99	26.83	1.77	38.8992
1.46	4.03	30.04	-0.79	19.4528
2.02	4.06	27.55	0.31	29.4147
1.36	4.08	47.74	0.51	30.5449
